Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Top 5 vs Other Sales,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Contribution Pct,East Decaf Sales,Expenses to Sales Ratio,Inventory,Major Market Profit,Margin,Marketing,Pct in Major Market,Profit,Sales,Total Expenses
978,5/3/2012,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Top 5 Products,Regular,60,460,430,520,64,0,0,0.096188748,-663,434,487,21,1,434,551,53
857,5/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,50,20,90,53,1,118,0.449152542,361,12,65,20,1,12,118,53
603,5/3/2012,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Others,Regular,20,30,20,50,20,0,0,0.346938776,829,0,29,5,0,12,49,17
603,5/3/2012,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Others,Regular,0,40,30,40,0,0,0,0.255813953,645,0,43,0,0,32,43,11
603,5/3/2012,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Top 5 Products,Regular,40,60,10,100,43,0,0,0.653846154,282,0,61,39,0,-7,104,68
603,5/3/2012,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Others,Regular,30,40,0,70,34,0,0,0.592105263,182,0,42,12,0,-3,76,45
603,5/3/2012,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Others,Regular,40,70,40,110,51,0,0,0.312,265,0,74,16,0,35,125,39
603,5/3/2012,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Top 5 Products,Regular,40,80,50,120,52,0,0,0.371212121,397,0,80,17,0,31,132,49
603,5/3/2012,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Top 5 Products,Decaf,20,40,10,60,36,1,81,0.567901235,212,0,45,13,0,-1,81,46
518,5/3/2012,East,Major Market,Darjeeling,Leaves,Tea,New York,Others,Regular,110,160,120,270,104,0,0,0.15625,871,112,152,29,1,112,256,40
716,5/3/2012,East,Major Market,Earl Grey,Leaves,Tea,New York,Others,Regular,110,160,120,270,104,0,0,0.16015625,821,111,152,29,1,111,256,41
516,5/3/2012,East,Major Market,Green Tea,Leaves,Tea,New York,Others,Regular,90,130,100,220,86,0,0,0.166666667,499,89,124,24,1,89,210,35
646,5/3/2012,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Top 5 Products,Regular,110,-50,-180,60,121,0,0,2.072463768,1673,-195,-52,109,1,-195,69,143
212,5/3/2012,East,Major Market,Regular Espresso,Beans,Espresso,New York,Others,Regular,240,290,210,530,260,0,0,0.176795580,1271,187,283,72,1,187,543,96
585,5/3/2012,East,Major Market,Colombian,Beans,Coffee,New York,Top 5 Products,Regular,280,430,300,710,302,0,0,0.210317460,2250,295,454,105,1,295,756,159
315,5/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,200,300,200,500,265,1,651,0.205837174,1613,252,386,100,1,252,651,134
315,5/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,170,-20,-90,150,235,1,198,0.474747475,2169,-131,-37,72,1,-131,198,94
318,5/3/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Top 5 Products,Decaf,30,60,40,90,45,0,0,0.336363636,410,0,65,14,0,28,110,37
985,5/3/2012,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Others,Regular,50,80,10,130,64,0,0,0.564935065,-113,0,90,58,0,3,154,87
225,5/3/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Top 5 Products,Regular,40,70,50,110,48,0,0,0.292307692,351,0,82,14,0,44,130,38
985,5/3/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Top 5 Products,Decaf,40,60,40,100,48,0,0,0.252252252,599,0,63,15,0,35,111,28
337,5/3/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Top 5 Products,Decaf,70,90,40,160,77,0,0,0.364161850,529,0,96,29,0,33,173,63
318,5/3/2012,South,Small Market,Colombian,Beans,Coffee,Louisiana,Top 5 Products,Regular,50,70,50,120,40,0,0,0.232323232,793,0,59,11,0,36,99,23
318,5/3/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Others,Decaf,60,100,80,160,53,0,0,0.192307692,803,0,77,14,0,52,130,25
505,5/3/2012,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Top 5 Products,Decaf,30,40,10,70,39,0,0,0.423913043,212,0,53,12,0,14,92,39
505,5/3/2012,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Others,Regular,20,40,10,60,34,0,0,0.605263158,-104,0,42,12,0,-4,76,46
505,5/3/2012,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Top 5 Products,Regular,30,50,0,80,43,0,0,0.653846154,282,0,61,39,0,-7,104,68
505,5/3/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Top 5 Products,Decaf,10,30,20,40,20,0,0,0.346938776,829,0,29,5,0,12,49,17
505,5/3/2012,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Top 5 Products,Decaf,20,40,20,60,31,0,0,0.441176471,976,0,37,9,0,7,68,30
505,5/3/2012,South,Small Market,Colombian,Beans,Coffee,New Mexico,Top 5 Products,Regular,60,100,60,160,52,0,0,0.371212121,397,0,80,17,0,31,132,49
505,5/3/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Others,Decaf,120,50,10,170,98,0,0,0.389705882,973,0,38,30,0,-15,136,53
405,5/3/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Top 5 Products,Decaf,80,120,80,200,94,0,0,0.263829787,697,0,141,31,0,79,235,62
918,5/3/2012,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Others,Regular,90,140,100,230,114,0,0,0.212454212,-387,0,159,35,0,101,273,58
405,5/3/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Top 5 Products,Regular,10,30,30,40,20,0,0,0.326530612,464,0,29,5,0,13,49,16
918,5/3/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Top 5 Products,Decaf,50,70,20,120,58,0,0,0.423076923,338,0,72,22,0,17,130,55
918,5/3/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Top 5 Products,Decaf,80,130,40,210,92,0,0,0.506787330,599,0,129,83,0,17,221,112
580,5/3/2012,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Top 5 Products,Regular,50,70,50,120,43,0,0,0.262626263,602,0,56,14,0,30,99,26
405,5/3/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Others,Decaf,30,50,40,80,29,0,0,0.281690141,835,0,42,8,0,22,71,20
430,5/3/2012,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Top 5 Products,Decaf,70,110,90,180,86,0,0,0.171428571,499,88,124,24,1,88,210,36
254,5/3/2012,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Others,Regular,50,80,50,130,64,0,0,0.325,-161,44,96,21,1,44,160,52
254,5/3/2012,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Top 5 Products,Regular,80,140,120,220,104,0,0,0.15625,821,112,152,29,1,112,256,40
915,5/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,80,50,120,52,0,0,0.357723577,361,27,71,17,1,27,123,44
512,5/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,42,0,0,0.349514563,384,25,61,13,1,25,103,36
430,5/3/2012,South,Major Market,Colombian,Beans,Coffee,Texas,Top 5 Products,Regular,290,350,270,640,235,0,0,0.18359375,1060,183,277,72,1,183,512,94
956,5/3/2012,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Others,Decaf,100,130,100,230,83,0,0,0.205263158,584,68,107,27,1,68,190,39
435,5/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,60,50,90,39,0,0,0.226804124,799,0,58,10,0,36,97,22
435,5/3/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Top 5 Products,Regular,40,60,40,100,48,0,0,0.243243243,599,0,63,15,0,36,111,27
435,5/3/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Top 5 Products,Decaf,40,60,40,100,44,0,0,0.211009174,844,0,65,12,0,42,109,23
435,5/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,80,100,60,180,68,0,0,0.283783784,998,0,80,21,0,38,148,42
435,5/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,48,0,0,0.380530973,334,0,65,15,0,22,113,43
435,5/3/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Others,Decaf,90,120,70,210,77,0,0,0.358381503,529,0,96,29,0,34,173,62
435,5/3/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Top 5 Products,Decaf,40,70,40,110,51,0,0,0.32,265,0,74,16,0,34,125,40
435,5/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Top 5 Products,Decaf,40,70,40,110,52,0,0,0.363636364,397,0,80,17,0,32,132,48
435,5/3/2012,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Others,Decaf,80,30,-10,110,98,0,0,0.389705882,973,0,38,30,0,-15,136,53
435,5/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Utah,Others,Regular,20,50,10,70,43,0,0,0.663461538,282,0,61,39,0,-8,104,69
435,5/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Utah,Others,Regular,20,40,20,60,39,0,0,0.423913043,212,0,53,12,0,14,92,39
801,5/3/2012,West,Small Market,Green Tea,Leaves,Tea,Utah,Others,Regular,20,30,10,50,34,0,0,0.592105263,182,0,42,12,0,-3,76,45
415,5/3/2012,West,Major Market,Caffe Latte,Beans,Espresso,California,Others,Regular,240,260,180,500,260,0,0,0.184261036,1559,165,261,72,1,165,521,96
209,5/3/2012,West,Major Market,Caffe Mocha,Beans,Espresso,California,Top 5 Products,Regular,110,160,30,270,121,0,0,0.494809689,788,25,168,109,1,25,289,143
626,5/3/2012,West,Major Market,Decaf Espresso,Beans,Espresso,California,Top 5 Products,Decaf,250,330,220,580,263,0,0,0.194444444,1433,230,349,86,1,230,612,119
209,5/3/2012,West,Major Market,Amaretto,Beans,Coffee,California,Others,Regular,160,-30,-80,130,127,0,0,0.594339623,1215,-84,-21,40,1,-84,106,63
650,5/3/2012,West,Major Market,Colombian,Beans,Coffee,California,Top 5 Products,Regular,380,560,410,940,302,0,0,0.210317460,2250,295,454,105,1,295,756,159
714,5/3/2012,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Others,Decaf,240,-40,-140,200,195,0,0,0.674846626,1952,-142,-32,64,1,-142,163,110
760,5/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,140,120,220,104,0,0,0.16015625,871,111,152,29,1,111,256,41
805,5/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,200,250,180,450,235,0,0,0.18359375,1060,183,277,72,1,183,512,94
805,5/3/2012,West,Major Market,Mint,Leaves,Herbal Tea,California,Others,Decaf,70,90,60,160,83,0,0,0.210526316,584,67,107,27,1,67,190,40
310,5/3/2012,West,Major Market,Darjeeling,Leaves,Tea,California,Others,Regular,60,110,100,170,104,0,0,0.16015625,821,111,152,29,1,111,256,41
530,5/3/2012,West,Major Market,Earl Grey,Leaves,Tea,California,Others,Regular,50,90,80,140,86,0,0,0.166666667,499,89,124,24,1,89,210,35
714,5/3/2012,West,Major Market,Green Tea,Leaves,Tea,California,Others,Regular,40,60,30,100,64,0,0,0.33125,593,43,96,21,1,43,160,53
775,5/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.279069767,645,0,43,0,0,31,43,12
775,5/3/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Top 5 Products,Regular,10,30,20,40,20,0,0,0.326530612,829,0,29,5,0,13,49,16
775,5/3/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Top 5 Products,Decaf,10,30,20,40,20,0,0,0.326530612,784,0,29,5,0,13,49,16
702,5/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,36,0,0,0.567901235,212,0,45,13,0,-1,81,46
775,5/3/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Top 5 Products,Decaf,100,150,40,250,121,0,0,0.494809689,788,0,168,109,0,25,289,143
775,5/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Top 5 Products,Decaf,160,240,160,400,195,0,0,0.236559140,956,0,270,64,0,160,465,110
775,5/3/2012,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Others,Decaf,100,170,120,270,127,0,0,0.205128205,671,0,185,40,0,121,312,64
702,5/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Others,Regular,170,240,170,410,263,0,0,0.192810458,1433,0,349,86,0,231,612,118
775,5/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Others,Regular,170,180,120,350,260,0,0,0.186180422,1559,0,261,72,0,164,521,97
702,5/3/2012,West,Small Market,Green Tea,Leaves,Tea,Nevada,Others,Regular,170,-170,-250,0,265,0,0,7.388888889,3742,0,-265,100,0,-380,18,133
775,5/3/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Others,Decaf,30,50,30,80,31,0,0,0.455882353,976,0,37,9,0,6,68,31
541,5/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,60,20,110,53,0,0,0.457627119,361,0,65,20,0,11,118,54
541,5/3/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Top 5 Products,Regular,40,70,40,110,52,0,0,0.357723577,361,0,71,17,0,27,123,44
541,5/3/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Top 5 Products,Decaf,140,140,90,280,149,0,0,0.221476510,1156,0,149,41,0,83,298,66
503,5/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,100,40,160,53,0,0,0.6015625,458,0,75,48,0,-2,128,77
971,5/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,60,80,30,140,48,0,0,0.517241379,422,0,68,15,0,8,116,60
503,5/3/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Top 5 Products,Decaf,20,40,40,60,30,0,0,0.253333333,794,0,45,8,0,26,75,19
971,5/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Top 5 Products,Decaf,30,50,30,80,43,0,0,0.262626263,602,0,56,14,0,30,99,26
503,5/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Others,Regular,10,20,20,30,20,0,0,0.346938776,464,0,29,5,0,12,49,17
503,5/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Others,Regular,60,90,50,150,94,0,0,0.263829787,697,0,141,31,0,79,235,62
971,5/3/2012,West,Small Market,Green Tea,Leaves,Tea,Oregon,Others,Regular,70,110,70,180,114,0,0,0.212454212,555,0,159,35,0,101,273,58
971,5/3/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Others,Decaf,50,70,40,120,42,0,0,0.349514563,384,0,61,13,0,25,103,36
206,5/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Others,Regular,40,60,40,100,48,0,0,0.254545455,599,0,62,15,0,34,110,28
206,5/3/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Top 5 Products,Regular,50,70,20,120,58,0,0,0.430769231,338,0,72,22,0,16,130,56
206,5/3/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Top 5 Products,Decaf,70,90,60,160,78,0,0,0.264705882,995,0,92,24,0,47,170,45
253,5/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,130,90,210,71,0,0,0.262857143,373,0,104,22,0,58,175,46
206,5/3/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Top 5 Products,Decaf,90,150,100,240,110,0,0,0.243636364,1020,0,165,36,0,98,275,67
206,5/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Top 5 Products,Decaf,30,50,50,80,40,0,0,0.232323232,793,0,59,11,0,36,99,23
509,5/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Washington,Others,Regular,30,50,30,80,48,0,0,0.292307692,351,0,82,14,0,44,130,38
360,5/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Washington,Others,Regular,20,50,30,70,45,0,0,0.345454545,410,0,65,14,0,27,110,38
425,5/3/2012,West,Small Market,Green Tea,Leaves,Tea,Washington,Others,Regular,40,60,10,100,64,0,0,0.571428571,551,0,90,58,0,2,154,88
253,5/3/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Others,Decaf,110,160,60,270,92,0,0,0.511312217,599,0,129,83,0,16,221,113
719,6/3/2012,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Others,Regular,40,60,20,100,51,0,0,0.460869565,396,11,64,19,1,11,115,53
970,6/3/2012,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Others,Regular,40,60,30,100,53,0,0,0.316239316,1028,27,64,16,1,27,117,37
720,6/3/2012,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Others,Regular,30,50,30,80,43,0,0,0.272727273,597,29,56,14,1,29,99,27
719,6/3/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Top 5 Products,Regular,100,170,140,270,94,0,0,0.160869565,562,99,136,26,1,99,230,37
303,6/3/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Top 5 Products,Decaf,60,90,50,150,54,0,0,0.355555556,641,33,81,17,1,33,135,48
719,6/3/2012,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Others,Regular,110,170,130,280,113,0,0,0.152173913,897,121,163,31,1,121,276,42
970,6/3/2012,Central,Major Market,Colombian,Beans,Coffee,Colorado,Top 5 Products,Regular,80,110,80,190,83,0,0,0.205263158,574,68,107,27,1,68,190,39
719,6/3/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Others,Decaf,130,180,140,310,123,0,0,0.152823920,947,132,178,34,1,132,301,46
720,6/3/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Top 5 Products,Decaf,120,140,90,260,149,0,0,0.221476510,1245,83,149,41,1,83,298,66
720,6/3/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Top 5 Products,Decaf,30,60,10,90,44,0,0,0.654205607,496,-7,63,40,1,-7,107,70
719,6/3/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Others,Decaf,40,60,30,100,50,0,0,0.372881356,397,24,68,16,1,24,118,44
312,6/3/2012,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Others,Regular,80,120,90,200,94,0,0,0.160869565,562,99,136,26,1,99,230,37
312,6/3/2012,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Others,Regular,40,70,30,110,54,0,0,0.355555556,641,33,81,17,1,33,135,48
312,6/3/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Top 5 Products,Regular,310,430,300,740,272,0,0,0.190851735,1616,241,362,89,1,241,634,121
312,6/3/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Top 5 Products,Decaf,300,310,210,610,260,0,0,0.186180422,1715,164,261,72,1,164,521,97
815,6/3/2012,Central,Major Market,Colombian,Beans,Coffee,Illinois,Top 5 Products,Regular,210,290,190,500,200,0,0,0.232217573,1095,167,278,66,1,167,478,111
630,6/3/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Others,Decaf,140,220,160,360,141,0,0,0.2,764,135,204,45,1,135,345,69
630,6/3/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Top 5 Products,Decaf,90,150,130,240,113,0,0,0.152173913,897,121,163,31,1,121,276,42
630,6/3/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Top 5 Products,Decaf,70,90,60,160,83,0,0,0.210526316,574,67,107,27,1,67,190,40
309,6/3/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Others,Decaf,100,160,140,260,123,0,0,0.149501661,947,133,178,34,1,133,301,45
641,6/3/2012,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Others,Regular,220,230,150,450,260,0,0,0.186180422,1715,0,261,72,0,164,521,97
563,6/3/2012,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Others,Regular,230,300,180,530,271,0,0,0.223880597,1714,0,332,102,0,197,603,135
515,6/3/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Top 5 Products,Regular,20,40,30,60,21,0,0,0.320754717,798,0,32,5,0,15,53,17
319,6/3/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Top 5 Products,Decaf,0,50,40,50,0,0,0,0.279069767,602,0,43,0,0,31,43,12
641,6/3/2012,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Others,Regular,20,40,30,60,23,0,0,0.293103448,843,0,35,6,0,18,58,17
563,6/3/2012,Central,Small Market,Colombian,Beans,Coffee,Iowa,Top 5 Products,Regular,30,40,20,70,32,0,0,0.428571429,996,0,38,9,0,8,70,30
712,6/3/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Others,Decaf,20,30,20,50,22,0,0,0.365384615,608,0,30,7,0,11,52,19
641,6/3/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Top 5 Products,Decaf,230,320,230,550,272,0,0,0.190851735,1616,0,362,89,0,241,634,121
319,6/3/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Top 5 Products,Decaf,120,180,140,300,141,0,0,0.197101449,764,0,204,45,0,136,345,68
636,6/3/2012,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Others,Regular,30,50,20,80,41,0,0,0.427083333,239,0,55,13,0,14,96,41
573,6/3/2012,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Others,Regular,30,30,-10,60,35,0,0,0.589743590,204,0,43,13,0,-3,78,46
573,6/3/2012,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Others,Regular,30,40,0,70,36,0,0,0.560975610,236,0,46,13,,0,82,46
660,6/3/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Top 5 Products,Regular,40,60,40,100,37,0,0,0.239130435,876,0,55,10,0,33,92,22
573,6/3/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Top 5 Products,Decaf,40,60,40,100,36,0,0,0.247191011,828,0,53,10,0,31,89,22
573,6/3/2012,Central,Small Market,Colombian,Beans,Coffee,Missouri,Top 5 Products,Regular,80,90,40,170,76,0,0,0.366863905,580,0,93,28,0,31,169,62
314,6/3/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Others,Decaf,60,80,50,140,65,0,0,0.295774648,1042,0,77,20,0,35,142,42
660,6/3/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Top 5 Products,Decaf,40,70,20,110,52,0,0,0.616,313,0,73,47,0,-4,125,77
636,6/3/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Top 5 Products,Decaf,90,30,0,120,116,0,0,0.411347518,1142,0,25,35,0,-33,141,58
513,6/3/2012,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Others,Regular,90,150,90,240,111,0,0,0.244604317,767,99,167,36,1,99,278,68
937,6/3/2012,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Others,Regular,100,140,90,240,118,0,0,0.209219858,636,105,164,36,1,105,282,59
419,6/3/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Top 5 Products,Regular,170,180,120,350,149,0,0,0.221476510,1245,83,149,41,1,83,298,66
419,6/3/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Top 5 Products,Decaf,50,80,30,130,51,0,0,0.452173913,396,12,64,19,1,12,115,52
513,6/3/2012,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Others,Regular,50,70,40,120,50,0,0,0.372881356,397,24,68,16,1,24,118,44
614,6/3/2012,Central,Major Market,Colombian,Beans,Coffee,Ohio,Top 5 Products,Regular,40,50,20,90,38,0,0,0.387096774,414,19,55,12,1,19,93,36
937,6/3/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Others,Decaf,40,70,20,110,44,0,0,0.644859813,496,-6,63,40,1,-6,107,69
614,6/3/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Top 5 Products,Decaf,10,20,20,30,18,0,0,0.386363636,478,9,26,5,1,9,44,17
513,6/3/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Top 5 Products,Decaf,20,30,30,50,24,0,0,0.3,856,18,36,6,1,18,60,18
920,6/3/2012,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Others,Regular,30,50,20,80,40,0,0,0.353535354,443,0,59,12,0,24,99,35
715,6/3/2012,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Others,Regular,40,70,10,110,53,0,0,0.6015625,597,0,75,48,0,-2,128,77
262,6/3/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Top 5 Products,Regular,90,110,70,200,81,0,0,0.259887006,1046,0,96,25,0,50,177,46
262,6/3/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Top 5 Products,Decaf,50,70,50,120,48,0,0,0.254545455,593,0,62,15,0,34,110,28
